Platform Id,Date,Time (UTC),Report Type,Wind Condition,Wind Direction,Wind Speed (Knots),Wind Gust Speed,Peak Wind (Knots),Visibility (M),Weather,Air Temp (C),Dew Point (C),Altimeter (inHg),SLP (Millibars),Present Automated 1,Present Automated 2,Present Automated 3,Present Manual 1,Present Manual 2,Present Manual 3,Present Manual 4,Present Manual 5,Present Manual 6,Present Manual 7,Precip Hr1,Precip Hr3,Precip Hr6,Precip Hr24,Cloud Cover,Cloud Ceiling (Feet),Lowest Cloud Base Height (Feet),Cloud Cover1,Cloudbase 1,Cloud Cover2,Cloudbase 2,Cloud Cover3,Cloudbase 3,Cloud Cover4,Cloudbase 4
KRDR,12-20-2001,06:00,METAR,,310,4.0,,,9999.0,Cloud Development Not Observable,-15.0,-15.0,30.01,1018.4,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-20-2001,05:00,METAR,,310,4.0,,,9999.0,Cloud Development Not Observable,-14.0,-14.0,30.01,1018.5,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-20-2001,04:00,METAR,,290,4.0,,,9999.0,Cloud Development Not Observable,-14.0,-14.0,30.00,1018.4,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-20-2001,03:00,METAR,,,3.0,,,9999.0,Cloud Development Not Observable,-12.0,-12.0,30.01,1018.5,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-20-2001,02:00,METAR,,,2.0,,,9999.0,Cloud Development Not Observable,-11.0,-11.0,30.00,1018.3,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-20-2001,01:00,METAR,,,2.0,,,9999.0,Cloud Development Not Observable,-11.0,-12.0,30.01,1018.7,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-20-2001,00:00,METAR,,,1.0,,,9999.0,Cloud Development Not Observable,-9.0,-10.0,30.00,1018.3,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-19-2001,23:00,METAR,,90,5.0,,,9999.0,Cloud Development Not Observable,-6.0,-9.0,29.99,1017.6,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-19-2001,22:00,METAR,,,5.0,,,9999.0,Cloud Development Not Observable,-4.0,-10.0,29.99,1017.7,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-19-2001,21:00,METAR,,,3.0,,,9999.0,Cloud Development Not Observable,-4.0,-11.0,29.99,1017.7,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-19-2001,20:00,METAR,,360,3.0,,,9999.0,Cloud Development Not Observable,-4.0,-10.0,30.01,1018.1,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,15000.0,,,,,,
KRDR,12-19-2001,19:00,METAR,,10,7.0,,,9999.0,Cloud Development Not Observable,-4.0,-10.0,30.01,1018.3,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,15000.0,,,,,,
KRDR,12-19-2001,18:00,METAR,,,5.0,,,9999.0,Cloud Development Not Observable,-4.0,-8.0,30.03,1019.0,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,15000.0,,,,,,
KRDR,12-19-2001,17:00,METAR,,,5.0,,,9999.0,Cloud Development Not Observable,-6.0,-10.0,30.04,1019.3,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,15000.0,,,,,,
KRDR,12-19-2001,16:00,METAR,,280,5.0,,,9999.0,Cloud Development Not Observable,-8.0,-12.0,30.05,1019.7,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,15000.0,,,,,,
KRDR,12-19-2001,15:00,METAR,,,4.0,,,9999.0,Cloud Development Not Observable,-9.0,-13.0,30.04,1019.3,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,15000.0,FEW,20000.0,,,,
KRDR,12-19-2001,14:00,METAR,,280,8.0,,,9999.0,Cloud Development Not Observable,-9.0,-12.0,30.04,1019.5,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,15000.0,,,,,,
KRDR,12-19-2001,13:00,METAR,,280,8.0,,,9999.0,Cloud Development Not Observable,-10.0,-12.0,30.05,1019.9,,,,0,0,0,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,12-19-2001,12:00,METAR,,280,8.0,,,9999.0,Cloud Development Not Observable,-10.0,-12.0,30.06,1020.0,,,,0,0,0,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,12-19-2001,11:00,METAR,,270,11.0,,,9999.0,Cloud Development Not Observable,-9.0,-11.0,30.06,1020.0,,,,0,0,0,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,12-19-2001,10:00,METAR,,310,6.0,,,9999.0,Cloud Development Not Observable,-8.0,-11.0,30.08,1020.4,,,,0,0,0,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,12-19-2001,09:00,METAR,,280,9.0,,,9999.0,Cloud Development Not Observable,-8.0,-10.0,30.07,1020.2,,,,0,0,0,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,12-19-2001,08:00,METAR,,290,14.0,,,9999.0,Cloud Development Not Observable,-6.0,-10.0,30.07,1020.1,,,,0,0,0,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,12-19-2001,06:00,METAR,,290,15.0,,,9999.0,Cloud Development Not Observable,-7.0,-11.0,30.08,1020.3,,,,0,0,0,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,12-19-2001,05:00,METAR,,290,15.0,,,9999.0,Cloud Development Not Observable,-7.0,-11.0,30.09,1020.7,,,,0,0,0,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,12-19-2001,04:00,METAR,,300,16.0,,,9999.0,Cloud Development Not Observable,-7.0,-11.0,30.09,1020.8,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,9900.0,,,,,,
KRDR,12-19-2001,03:00,METAR,,290,18.0,,,9999.0,Cloud Development Not Observable,-6.0,-12.0,30.09,1020.5,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,9900.0,,,,,,
KRDR,12-19-2001,01:00,METAR,,300,15.0,,,9999.0,Cloud Development Not Observable,-6.0,-12.0,30.06,1019.8,,,,0,0,0,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,12-19-2001,00:00,METAR,,300,15.0,,,9999.0,Cloud Development Not Observable,-5.0,-11.0,30.05,1019.5,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-18-2001,23:00,METAR,,300,12.0,,,9999.0,Cloud Development Not Observable,-4.0,-11.0,30.04,1019.1,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-18-2001,22:00,METAR,,300,13.0,,,9999.0,Cloud Development Not Observable,-3.0,-10.0,30.03,1018.5,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-18-2001,21:00,METAR,,310,22.0,26.0,,9999.0,Cloud Development Not Observable,-2.0,-10.0,30.03,1018.4,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-18-2001,20:00,METAR,,300,19.0,,300/29KTS,9999.0,Cloud Development Not Observable,-2.0,-9.0,30.01,1017.9,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-18-2001,19:00,METAR,,300,21.0,,300/30KTS,9999.0,Cloud Development Not Observable,-2.0,-8.0,30.00,1017.8,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,20000.0,,,,,,
KRDR,12-18-2001,18:00,METAR,,300,23.0,28.0,300/30KTS,9999.0,Cloud Development Not Observable,-2.0,-7.0,29.98,1016.9,,,,0,0,0,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,2800.0,FEW,20000.0,,,,
KRDR,12-18-2001,17:09,SPECI,,300,21.0,28.0,,9999.0,Cloud Development Not Observable,-2.0,-5.0,29.96,,,,,0,0,0,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,2800.0,,,,,,
KRDR,12-18-2001,17:00,METAR,,300,25.0,,310/31KTS,9999.0,Cloud Development Not Observable,-2.0,-5.0,29.96,1016.2,,,,0,0,0,,,,,,,,,7/8 Mostly Cloudy,2800.0,,BKN,2800.0,,,,,,
KRDR,12-18-2001,16:00,METAR,,300,22.0,28.0,310/31KTS,9999.0,Cloud Development Not Observable,0.0,-2.0,29.92,1014.7,,,,0,0,0,,,,,,,,,8/8 Overcast,2300.0,,OVC,2300.0,,,,,,
KRDR,12-18-2001,15:00,METAR,,300,26.0,32.0,,9999.0,Cloud Development Not Observable,1.0,0.0,29.86,1012.9,,,,0,0,0,,,,,,,,,8/8 Overcast,2600.0,,SCT,2000.0,OVC,2600.0,,,,
KRDR,12-18-2001,14:00,METAR,,300,20.0,,,9999.0,Cloud Development Not Observable,2.0,2.0,29.83,1011.8,,,,0,0,0,,,,,,,,,7/8 Mostly Cloudy,2300.0,,BKN,2300.0,BKN,12000.0,,,,
KRDR,12-18-2001,13:33,SPECI,,300,20.0,,,9999.0,Cloud Development Not Observable,1.0,1.0,29.82,,,,,0,0,0,,,,,,,,,7/8 Mostly Cloudy,2300.0,,BKN,2300.0,BKN,20000.0,,,,
KRDR,12-18-2001,13:00,METAR,,310,20.0,,,9999.0,Cloud Development Not Observable,1.0,1.0,29.80,1010.7,,,,0,0,0,,,,,,,,,4/8 Partly Cloudy,72000.0,,FEW,12000.0,SCT,20000.0,,,,
